櫝	dog8
匵	dog8
丼	dom6
鼕	dong1
氡	dong1
東	dong1
忠	dong1
咚	dong1
中	dong1
董	dong2
懂	dong2
蝀	dong3
疼	dong3
湩	dong3
棟	dong3
凍	dong3
中	dong3
重	dong6
動	dong6
仲	dong6
捅	dong7
都	dou1
唗	dou1
肚	dou2
鬥	dou3
廚	dou5
屠	dou5
圖	dou5
餖	dou6
豆	dou6
芏	dou6
脰	dou6
肚	dou6
竇	dou6
杜	dou6
鍍	dou7
渡	dou7
度	dou7
誅	du1
蛛	du1
株	du1
姝	du1
堆	du1
嘟	du1
賭	du2
睹	du2
楮	du2
堵	du2
著	du3
躕	du5
櫥	du5
帶	dua3
舵	dua6
大	dua7
叱	duah4
單	duan1
丹	duan1
旦	duan3
壇	duan5
惰	duan6
裰	duê3
綴	duê3
兌	duê6
耑	duêng1
端	duêng1
鍛	duêng3
煅	duêng3
斷	duêng3
籪	duêng6
篆	duêng6
段	duêng6
椴	duêng6
斷	duêng6
追	dui1
堆	dui1
扯	dui2
碓	dui3
對	dui3
搥	dui5
捶	dui5
懟	dui6
墮	dui6
墜	dui6
隊	dui7
縋	dui7
突	dug8
柮	dug8
朮	dug8
凸	dug8
鈍	dung1
迍	dung1
諄	dung1
胗	dung1
肫	dung1
礅	dung1
盹	dung1
榃	dung1
敦	dung1
撴	dung1
惇	dung1
屯	dung1
墪	dung1
墩	dung1
堆	dung1
囤	dung1
躉	dung2
盾	dung2
噸	dung2
扽	dung3
脣	dung5
窀	dung5
頓	dung6
遁	dung6
砘	dung6
燉	dung6
炖	dung6
沌	dung6
豬	de1
除	de5
箸	de7
鼟	deng1
鐺	deng1
當	deng1
噔	deng1
轉	deng2
頓	deng3
當	deng3
長	deng5
腸	deng5
塘	deng5
堂	deng5
唐	deng5
盪	deng6
斷	deng6
丈	deng6
緞	deng7
段	deng7
塅	deng7
傳	deng7
誒	ê1
耶	ê1
揶	ê1
啞	ê1
啞	ê2
耶	ê5
廈	ê6
吓	ê6
下	ê6
隘	êh4
阨	êh4
軛	êh4
扼	êh4
嗌	êh4
厄	êh4
鎰	êg4
臆	êg4
肊	êg4
溢	êg4
霱	êg8
譯	êg8
蜴	êg8
腋	êg8
聿	êg8
翼	êg8
翌	êg8
翊	êg8
繹	êg8
溢	êg8
液	êg8
浴	êg8
易	êg8
斁	êg8
掖	êg8
懌	êg8
憶	êg8
弋	êg8
弈	êg8
嶧	êg8
奕	êg8
埸	êg8
億	êg8
亦	êg8
楹	ên5
鸚	êng1
鷹	êng1
鶯	êng1
霙	êng1
英	êng1
膺	êng1
翁	êng1
罌	êng1
罃	êng1
纓	êng1
癭	êng1
瓔	êng1
瑛	êng1
櫻	êng1
攖	êng1
應	êng1
嬰	êng1
嚶	êng1
應	êng3
用	êng7
鉸	ga1
虼	ga1
膠	ga1
鉸	ga2
絞	ga2
較	ga3
窖	ga3
玍	ga3
校	ga3
教	ga3
尕	ga3
咬	ga6
咬	ga7
鉀	gah4
胛	gah4
甲	gah4
岬	gah4
合	gah4
階	gai1
陔	gai1
賅	gai1
該	gai1
荄	gai1
秸	gai1
磑	gai1
皆	gai1
楷	gai1
垓	gai1
喈	gai1
偕	gai1
骱	gai3
鈣	gai3
誡	gai3
蚧	gai3
蓋	gai3
芥	gai3
疥	gai3
界	gai3
斠	gai3
戤	gai3
戒	gai3
廨	gai3
岕	gai3
屆	gai3
尬	gai3
价	gai3
介	gai3
丐	gai3
個	gai5
角	gag4
覺	gag4
結	gag4
礐	gag4
桷	gag4
各	gag4
紺	gam1
監	gam1
疳	gam1
甘	gam1
泔	gam1
尷	gam1
感	gam2
鑒	gam3
鑑	gam3
鍳	gam3
監	gam3
淦	gam3
檻	gam3
柑	gan1
橄	gan2
敢	gan2
酵	gan3
間	gang1
酐	gang1
豇	gang1
蕳	gang1
蕑	gang1
菅	gang1
茳	gang1
艱	gang1
罡	gang1
缸	gang1
綱	gang1
竿	gang1
碙	gang1
犴	gang1
江	gang1
杆	gang1
干	gang1
工	gang1
崗	gang1
岡	gang1
姦	gang1
奸	gang1
剛	gang1
乾	gang1
鐧	gang2
講	gang2
耩	gang2
簡	gang2
筧	gang2
澗	gang2
港	gang2
梘	gang2
柬	gang2
擀	gang2
囝	gang2
降	gang3
諫	gang3
絳	gang3
瞷	gang3
瞯	gang3
洚	gang3
榦	gang3
杠	gang3
旰	gang3
